4.200000000000000261e-02
3.400000000000000244e-02
8.280000000000000693e-01
6.580000000000000293e-01
4.820000000000000395e-01
3.039999999999999369e-01
2.379999999999999893e-01
1.239999999999999991e-01
1.160000000000000198e-01
7.199999999999999456e-02
6.799999999999999101e-02
4.800000000000000100e-02
2.600000000000000228e-02
3.200000000000000067e-02
2.600000000000000228e-02
1.799999999999999864e-02
1.600000000000000033e-02
6.000000000000000125e-03
2.000000000000000042e-02
1.399999999999999856e-02
