5.280000000000000249e-01
5.500000000000000444e-01
5.160000000000000142e-01
4.740000000000000324e-01
5.040000000000000036e-01
5.160000000000000142e-01
5.020000000000000018e-01
5.000000000000000000e-01
5.220000000000000195e-01
4.480000000000000648e-01
5.060000000000000053e-01
4.780000000000000360e-01
4.799999999999999822e-01
5.060000000000000053e-01
4.759999999999999787e-01
5.060000000000000053e-01
5.040000000000000036e-01
5.140000000000000124e-01
4.779999999999999249e-01
5.159999999999999032e-01
5.240000000000000213e-01
