3.580000000000000404e-01
3.039999999999999925e-01
3.539999999999999813e-01
3.160000000000000031e-01
2.520000000000000018e-01
2.739999999999999658e-01
2.959999999999999853e-01
3.259999999999999565e-01
3.840000000000000080e-01
3.760000000000000009e-01
3.959999999999999631e-01
4.360000000000000542e-01
4.120000000000000329e-01
4.140000000000000346e-01
4.459999999999998965e-01
4.540000000000000147e-01
4.539999999999999036e-01
