7.58E-02
7.66E-02
9.60E-02
9.54E-02
1.00E-01
1.10E-01
1.16E-01
1.09E-01
1.48E-01
1.37E-01
1.59E-01
1.62E-01
1.66E-01
1.82E-01
2.00E-01
2.04E-01
2.12E-01
