3.400000000000000244e-02
3.200000000000000067e-02
3.400000000000000244e-02
4.800000000000000100e-02
5.000000000000000278e-02
5.000000000000000278e-02
4.200000000000000261e-02
2.000000000000000042e-02
3.799999999999999906e-02
1.000000000000000021e-02
1.000000000000000021e-02
1.400000000000000203e-02
1.600000000000000033e-02
2.000000000000000042e-02
1.600000000000000033e-02
1.000000000000000021e-02
8.000000000000000167e-03
