3.840000000000000080e-01
3.539999999999999813e-01
4.120000000000000329e-01
3.900000000000000133e-01
3.739999999999999991e-01
3.659999999999999920e-01
4.440000000000000613e-01
4.439999999999999503e-01
4.780000000000000360e-01
4.700000000000000289e-01
5.220000000000000195e-01
5.200000000000000178e-01
5.180000000000000160e-01
4.860000000000000431e-01
5.260000000000000231e-01
5.160000000000000142e-01
4.959999999999999964e-01
